date,sentiment_label
2022-07-26,0.5537190082644629
2022-07-27,0.5390070921985816
2022-07-28,0.553030303030303
2022-07-29,0.6062992125984252
2022-07-30,0.6055045871559633
2022-07-31,0.5988372093023255
2022-08-01,0.5542635658914729
2022-08-02,0.5695652173913044
2022-08-03,0.6083333333333333
2022-08-04,0.5932835820895522
2022-08-05,0.6160714285714286
2022-08-06,0.625
2022-08-07,0.59375
2022-08-08,0.5513698630136986
2022-08-09,0.5368852459016393
2022-08-10,0.5934579439252337
2022-08-11,0.6075
2022-08-12,0.595
2022-08-13,0.62
2022-08-14,0.5879396984924623
2022-08-15,0.5925
2022-08-16,0.6025
2022-08-17,0.5875
2022-08-18,0.6180904522613065
2022-08-19,0.5525
2022-08-20,0.5275
2022-08-21,0.5825
2022-08-22,0.54
2022-08-23,0.5775
2022-08-24,0.6475
2022-08-25,0.605
2022-08-26,0.555
2022-08-27,0.515
2022-08-28,0.5375
2022-08-29,0.5525
2022-08-30,0.5625
2022-08-31,0.56
2022-09-01,0.58
2022-09-02,0.5625
2022-09-03,0.5525
2022-09-04,0.5625
2022-09-05,0.6030150753768844
2022-09-06,0.565
2022-09-07,0.5725
2022-09-08,0.55
2022-09-09,0.61
2022-09-10,0.5975
2022-09-11,0.5925
2022-09-12,0.5675
2022-09-13,0.53
2022-09-14,0.5625
2022-09-15,0.5703517587939698
2022-09-16,0.545
2022-09-17,0.6
2022-09-18,0.4925
2022-09-19,0.515
2022-09-20,0.6
2022-09-21,0.6025
2022-09-22,0.48
2022-09-23,0.5575
2022-09-24,0.575
2022-09-25,0.5577889447236181
2022-09-26,0.51
2022-09-27,0.5725
2022-09-28,0.5425
2022-09-29,0.5525
2022-09-30,0.545
2022-10-01,0.550251256281407
2022-10-02,0.5075
2022-10-03,0.5825
2022-10-04,0.6206030150753769
2022-10-05,0.595
2022-10-06,0.5725
2022-10-07,0.5925
2022-10-08,0.55
2022-10-09,0.51
2022-10-10,0.565
2022-10-11,0.535
2022-10-12,0.565
2022-10-13,0.575
2022-10-14,0.59
2022-10-15,0.5525
2022-10-16,0.5675
2022-10-17,0.55
2022-10-18,0.57
2022-10-19,0.5925
2022-10-20,0.5653266331658291
2022-10-21,0.5552763819095478
2022-10-22,0.5804020100502513
2022-10-23,0.5525
2022-10-24,0.54
2022-10-25,0.5875
2022-10-26,0.58
2022-10-27,0.54
2022-10-28,0.565
2022-10-29,0.6075
2022-10-30,0.57
2022-10-31,0.615
2022-11-01,0.615
2022-11-02,0.5564102564102564
2022-11-03,0.585
2022-11-04,0.5825
2022-11-05,0.6075
2022-11-06,0.545
2022-11-07,0.5425
2022-11-08,0.445
2022-11-09,0.5083333333333333
2022-11-10,0.475
2022-11-11,0.475
2022-11-12,0.44
2022-11-13,0.4425
2022-11-14,0.4675
2022-11-15,0.5325
2022-11-16,0.5175879396984925
2022-11-17,0.5125
2022-11-18,0.4875
2022-11-19,0.5025125628140703
2022-11-20,0.5225
2022-11-21,0.47
2022-11-22,0.5325
2022-11-23,0.5225
2022-11-24,0.5325
2022-11-25,0.5825
2022-11-26,0.53
2022-11-27,0.52375
2022-11-28,0.5350877192982456
2022-11-29,0.495
2022-11-30,0.565
2022-12-01,0.515
2022-12-02,0.57
2022-12-03,0.55
2022-12-04,0.5375
2022-12-05,0.6
2022-12-06,0.615
2022-12-07,0.5475
2022-12-08,0.5525
2022-12-09,0.58
2022-12-10,0.5251256281407035
2022-12-11,0.5050251256281407
2022-12-12,0.5275
2022-12-13,0.53
2022-12-14,0.4875
2022-12-15,0.5
2022-12-16,0.48737373737373735
2022-12-17,0.53
2022-12-18,0.56
2022-12-19,0.585
2022-12-20,0.5775
2022-12-21,0.5725
2022-12-22,0.5580808080808081
2022-12-23,0.5402010050251256
2022-12-24,0.56
2022-12-25,0.585
2022-12-26,0.542713567839196
2022-12-27,0.545
2022-12-28,0.54
2022-12-29,0.5888324873096447
2022-12-30,0.6025
2022-12-31,0.66
2023-01-01,0.545
2023-01-02,0.5376884422110553
2023-01-03,0.6075
2023-01-04,0.6275
2023-01-05,0.575
2023-01-06,0.5925
2023-01-07,0.66
2023-01-08,0.575
2023-01-09,0.565
2023-01-10,0.59
2023-01-11,0.6
2023-01-12,0.6625
2023-01-13,0.5875
2023-01-14,0.62
2023-01-15,0.625
2023-01-16,0.6742424242424242
2023-01-17,0.6125
2023-01-18,0.585
2023-01-19,0.5276381909547738
2023-01-20,0.6457286432160804
2023-01-21,0.595
2023-01-22,0.585
2023-01-23,0.615
2023-01-24,0.585
2023-01-25,0.575
2023-01-26,0.63
2023-01-27,0.6256281407035176
2023-01-28,0.5925
2023-01-29,0.6130653266331658
2023-01-30,0.62
2023-01-31,0.5804020100502513
2023-02-01,0.6388888888888888
2023-02-02,0.5954773869346733
2023-02-03,0.5804020100502513
2023-02-04,0.5825
2023-02-05,0.5925
2023-02-06,0.595
2023-02-07,0.601010101010101
2023-02-08,0.6080402010050251
2023-02-09,0.565
2023-02-10,0.5825
2023-02-11,0.6225
2023-02-12,0.555
2023-02-13,0.5725
2023-02-14,0.61
2023-02-15,0.6175
2023-02-16,0.6075
2023-02-17,0.605
2023-02-18,0.6125
2023-02-19,0.62
2023-02-20,0.6377551020408163
2023-02-21,0.6130653266331658
2023-02-22,0.595
2023-02-23,0.6331658291457286
2023-02-24,0.6035353535353535
2023-02-25,0.595
2023-02-26,0.57
2023-02-27,0.59
2023-02-28,0.6030150753768844
2023-03-01,0.5775
2023-03-02,0.6105527638190955
2023-03-03,0.575
2023-03-04,0.6
2023-03-05,0.5681818181818182
2023-03-06,0.5925
2023-03-07,0.6
2023-03-08,0.5675
2023-03-09,0.525
2023-03-10,0.44221105527638194
2023-03-11,0.5125
2023-03-12,0.54
2023-03-13,0.5477386934673367
2023-03-14,0.6025
2023-03-15,0.535
2023-03-16,0.5625
2023-03-17,0.592964824120603
2023-03-18,0.582901554404145
2023-03-19,0.5026178010471204
2023-03-20,0.5859375
2023-03-21,0.5456852791878173
2023-03-22,0.5532994923857868
2023-03-23,0.5525
2023-03-24,0.5425
2023-03-25,0.5825
2023-03-26,0.58
2023-03-27,0.5675
2023-03-28,0.5
2023-03-29,0.6
2023-03-30,0.5875
2023-03-31,0.5707070707070707
2023-04-01,0.61
2023-04-02,0.5577889447236181
2023-04-03,0.555
2023-04-04,0.5675
2023-04-05,0.5975
2023-04-06,0.6075
2023-04-07,0.5825
2023-04-08,0.59
2023-04-09,0.605
2023-04-10,0.51
2023-04-11,0.6425
2023-04-12,0.5925
2023-04-13,0.6130653266331658
2023-04-14,0.6375
2023-04-15,0.5925
2023-04-16,0.555
2023-04-17,0.5725
2023-04-18,0.5625
2023-04-19,0.57
2023-04-20,0.64
2023-04-21,0.545
2023-04-22,0.545
2023-04-23,0.605
2023-04-24,0.625
2023-04-25,0.5875
2023-04-26,0.575
2023-04-27,0.5975
2023-04-28,0.585
2023-04-29,0.6
2023-04-30,0.645
2023-05-01,0.57
2023-05-02,0.54
2023-05-03,0.5375
2023-05-04,0.6225
2023-05-05,0.6375
2023-05-06,0.55
2023-05-07,0.57
2023-05-08,0.4825
2023-05-09,0.5577889447236181
2023-05-10,0.58
2023-05-11,0.57
2023-05-12,0.5725
2023-05-13,0.62
2023-05-14,0.595
2023-05-15,0.64
2023-05-16,0.62
2023-05-17,0.6256281407035176
2023-05-18,0.635
2023-05-19,0.63
2023-05-20,0.5979899497487438
2023-05-21,0.615
2023-05-22,0.685
2023-05-23,0.6075
2023-05-24,0.56
2023-05-25,0.565
2023-05-26,0.625
2023-05-27,0.605
2023-05-28,0.63
2023-05-29,0.6457286432160804
2023-05-30,0.6525
2023-05-31,0.6125
2023-06-01,0.6375
2023-06-02,0.685
2023-06-03,0.545
2023-06-04,0.63
2023-06-05,0.5875
2023-06-06,0.5804020100502513
2023-06-07,0.5675
2023-06-08,0.555
2023-06-09,0.59
2023-06-10,0.5266666666666666
2023-06-11,0.5775
2023-06-12,0.5775
2023-06-13,0.5808080808080808
2023-06-14,0.545
2023-06-15,0.575
2023-06-16,0.61
2023-06-17,0.565
2023-06-18,0.61
2023-06-19,0.575
2023-06-20,0.535
2023-06-21,0.675
2023-06-22,0.635
